ProviderID,HospitalName,Address,City,State,ZipCode,HospitalOverallRating,MortalityNationalComparison,SafetyOfCareNationalComparison,ReadmissionNationalComparison,PatientExperienceNationalComparison,EffectivenessOfCareNationalComparison,TimelinessOfCareNationalComparison,EfficientUseOfMedicalImagingNationalComparison,AverageEffectiveCareScore,AverageReadmissionScore,MortalityComp,SafetyOfCareComp,ReadmissionComp,PatientExperienceComp,EffectivenessOfCareComp,TimelinessOfCareComp,EfficientUseOfMedicalImagingComp,SafetyGrade,YelpRating,SafetyGradeNumeric
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,1,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,94.92,14.799999999999995,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,D,,2
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,2,Above the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,81.09523809523809,14.121428571428574,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,D,,2
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,4,Same as the National average,Above the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,91.8181818181818,13.342857142857143,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,A,,5
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,4,Same as the National average,Below the National average,Above the National average,Above the National average,Below the National average,Same as the National average,Below the National average,85.31428571428572,13.258333333333333,0.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,C,,3
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,3,Same as the National average,Above the National average,Below the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,89.41666666666669,13.885714285714286,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,A,,5
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,Same as the National average,74.0,14.962500000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,A,,5
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,2,Same as the National average,Same as the National average,Below the National average,Below the National average,Above the National average,Above the National average,Below the National average,83.05263157894737,13.97857142857143,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,C,,3
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,2,Same as the National average,Same as the National average,Same as the National average,Below the National average,Above the National average,Same as the National average,Not Available,87.38095238095238,15.09,0.0,0.0,0.0,-1.0,1.0,0.0,,B,,4
30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,3,Below the National average,Above the National average,Above the National average,Below the National average,Above the National average,Below the National average,Same as the National average,98.42857142857143,13.892857142857142,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,C,,3
30087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,3,Same as the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Above the National average,Above the National average,79.91304347826087,12.907142857142858,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,B,,4
30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,4,Above the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,Above the National average,86.4642857142857,13.883333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,A,,5
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,3,Same as the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Below the National average,Above the National average,91.0,13.257142857142858,0.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,C,,3
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Same as the National average,84.57692307692308,13.642857142857142,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,C,,3
30093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,4,Same as the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,86.72,14.066666666666668,0.0,1.0,1.0,0.0,0.0,0.0,0.0,A,,5
30094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,3,Same as the National average,Same as the National average,Same as the National average,Below the National average,Above the National average,Same as the National average,Not Available,93.29166666666669,13.592857142857143,0.0,0.0,0.0,-1.0,1.0,0.0,,B,,4
30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,5,Above the National average,Above the National average,Above the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,90.15,11.907142857142857,1.0,1.0,1.0,1.0,1.0,0.0,0.0,A,,5
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,2,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,86.24,14.461538461538463,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,B,,4
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,2,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,106.36363636363636,15.30909090909091,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,C,,3
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,3,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,92.73684210526315,13.8,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,C,,3
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,4,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,Above the National average,89.69230769230771,13.157142857142857,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,A,,5
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,73.5,14.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,C,,3
30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,3,Same as the National average,Same as the National average,Above the National average,Above the National average,Below the National average,Same as the National average,Below the National average,78.95652173913044,14.558333333333335,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,B,,4
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,1,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,91.57142857142857,14.035714285714288,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,C,,3
30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,3,Same as the National average,Same as the National average,Below the National average,Above the National average,Below the National average,Same as the National average,Above the National average,82.72,14.3,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,B,,4
30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,4,Above the National average,Same as the National average,Above the National average,Same as the National average,Below the National average,Above the National average,Above the National average,81.81818181818181,13.275,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,B,,4
30130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Not Available,81.84210526315789,13.625,0.0,0.0,0.0,1.0,0.0,0.0,,C,,3
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Not Available,73.27777777777777,14.78181818181818,0.0,0.0,0.0,0.0,0.0,0.0,,C,,3
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,3,Below the National average,Above the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,92.33333333333331,14.221428571428573,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,D,,2
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,2,Below the National average,Below the National average,Below the National average,Below the National average,Below the National average,Same as the National average,Same as the National average,86.36842105263158,14.585714285714287,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,C,,3
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,4,Same as the National average,Above the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,90.5,13.828571428571427,0.0,1.0,1.0,0.0,1.0,0.0,0.0,A,,5
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,3,Below the National average,Above the National average,Same as the National average,Above the National average,Above the National average,Above the National average,Below the National average,82.19047619047619,15.341666666666667,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,A,,5
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,1,Same as the National average,Below the National average,Below the National average,Below the National average,Same as the National average,Below the National average,Above the National average,102.875,15.466666666666667,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,C,,3
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,3,Same as the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,Below the National average,85.24242424242425,14.725,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,C,,3
40020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,1,Below the National average,Below the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,93.48484848484848,15.499999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,D,,2
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,3,Below the National average,Above the National average,Below the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,81.4,14.721428571428573,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,B,,4
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,3,Below the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,85.57575757575758,14.142857142857142,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,C,,3
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,2,Below the National average,Above the National average,Below the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,94.34375,15.157142857142858,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,B,,4
40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,2,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,85.60606060606061,16.05,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,C,,3
40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,81.0,15.116666666666667,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,B,,4
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,4,Same as the National average,Same as the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,79.70588235294117,14.62,0.0,0.0,1.0,1.0,0.0,0.0,0.0,A,,5
40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,2,Below the National average,Above the National average,Below the National average,Below the National average,Above the National average,Above the National average,Below the National average,89.65714285714287,14.6,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,B,,4
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,2,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,81.0,16.62857142857143,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,D,,2
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,2,Below the National average,Same as the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,82.19047619047619,14.935714285714285,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,D,,2
