,Address,City,Name,Rating,State,ZipCode
336,Seton Medical Ctr,Daly City,Clinic Lab and Pathology Dept,5.0,CA,94015
337,1200 El Camino Real,South San Francisco,Kaiser Permanente,1.5,CA,94080
338,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
339,211 Eastmoor Ave,Daly City,North East Medical Services - Eastmoor Clinic,3.0,CA,94015
340,380 90th St,Daly City,WIC Women Infant & Children,2.0,CA,94015
341,455 Hickey Blvd,Daly City,SpineCare Medical Group,5.0,CA,94015
342,2171 Junipero Serra Blvd,Daly City,NMCI Medical Clinic,3.0,CA,94014
343,1850 Sullivan Ave,Daly City,Seton Medical Office Center,2.5,CA,94015
344,6181 Mission St,Daly City,Asian American Recovery Services,5.0,CA,94014
345,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
346,225 Cabrillo Hwy,Half Moon Bay,Coastside Clinic,4.5,CA,94019
347,575 Kelly St,Half Moon Bay,Purisima Family Medicine,3.5,CA,94019
348,138 El Camino Real,Millbrae,Fetal 4D,4.5,CA,94030
349,1000 Franklin Parkway,San Mateo,Kaiser Permanente San Mateo Medical Offices,3.5,CA,94403
350,700 S Claremont St,San Mateo,Align Clinic,5.0,CA,94402
351,395 Hickey Blvd,Daly City,Kaiser Permanente Daly City Medical Offices,3.0,CA,94015
352,CVS Store,Burlingame,Minute Clinic,4.0,CA,94010
353,220 Oyster Point Blvd,South San Francisco,Kaiser Permanente Cancer Treatment Center,5.0,CA,94080
354,801 Traeger Ave.,San Bruno,Kaiser Permanente Bayhill Medical Offices,3.5,CA,94066
355,,South San Francisco,Kaiser Permanente Medical Office Building,4.0,CA,94080
356,1720 El Camino Real,Burlingame,Women Caring For Women,4.0,CA,94010
357,3 S Linden Ave,South San Francisco,Pacific Occupational Health Clinic,2.0,CA,94080
358,100 S San Mateo Dr,San Mateo,Palo Alto Medical Foundation,2.5,CA,94401
359,1501 Trousdale Dr,Burlingame,Palo Alto Medical Foundation,2.0,CA,94010
360,SFO International Terminal,San Francisco,St Mary's Medical Center,4.5,CA,94128
361,50 S San Mateo Dr,San Mateo,Mills Medical Arts,5.0,CA,94401
362,192 Beacon St,S San Francisco,U.S. Health Works Medical Group,2.0,CA,94080
363,477 9th Ave,San Mateo,San Mateo WIC Office,5.0,CA,94402
364,1777 Borel Pl,San Mateo,Brain Balancing International,5.0,CA,94402
365,1828 El Camino Real,Burlingame,Peninsula Women's Health,2.5,CA,94010
366,468 Littlefield Ave,South San Francisco,Berkeley HeartLab,2.5,CA,94080
367,100 S San Mateo Dr,San Mateo,Outpatient Surgery Center - Mills Peninsula Health Services,4.5,CA,94401
368,50 S San Mateo Dr,San Mateo,Mid Peninsula Endoscopy Center,4.5,CA,94401
369,1601 Bayshore Hwy,Burlingame,Dyslexia Correction Center,3.0,CA,94010
370,100 S San Mateo Dr,San Mateo,Mills-Peninsula Extended Care,1.5,CA,94401
371,1660 S Amphlett Blvd,San Mateo,Boston Medical Group,2.0,CA,94402
372,222 W 39th Ave,San Mateo,Edison Clinic,2.0,CA,94403
373,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
374,799 Main St,Half Moon Bay,Main Street Medical,4.5,CA,94019
375,225 Cabrillo Hwy,Half Moon Bay,Coastside Clinic,4.5,CA,94019
376,575 Kelly St,Half Moon Bay,Purisima Family Medicine,3.5,CA,94019
377,138 El Camino Real,Millbrae,Fetal 4D,4.5,CA,94030
378,700 S Claremont St,San Mateo,Align Clinic,5.0,CA,94402
379,1000 Franklin Parkway,San Mateo,Kaiser Permanente San Mateo Medical Offices,3.5,CA,94403
380,301 Industrial Road,San Carlos,Palo Alto Medical Foundation  San Carlos Center,3.0,CA,94070
381,CVS Store,Burlingame,Minute Clinic,4.0,CA,94010
382,1720 El Camino Real,Burlingame,Women Caring For Women,4.0,CA,94010
383,100 S San Mateo Dr,San Mateo,Palo Alto Medical Foundation,2.5,CA,94401
384,1501 Trousdale Dr,Burlingame,Palo Alto Medical Foundation,2.0,CA,94010
385,1777 Borel Pl,San Mateo,Brain Balancing International,5.0,CA,94402
386,50 S San Mateo Dr,San Mateo,Mills Medical Arts,5.0,CA,94401
387,477 9th Ave,San Mateo,San Mateo WIC Office,5.0,CA,94402
388,801 Traeger Ave.,San Bruno,Kaiser Permanente Bayhill Medical Offices,3.5,CA,94066
389,1828 El Camino Real,Burlingame,Peninsula Women's Health,2.5,CA,94010
390,100 S San Mateo Dr,San Mateo,Outpatient Surgery Center - Mills Peninsula Health Services,4.5,CA,94401
391,575 Prospect St,San Carlos,Crystal Springs Alternative Health,4.5,CA,94070
392,50 S San Mateo Dr,San Mateo,Mid Peninsula Endoscopy Center,4.5,CA,94401
393,222 W 39th Ave,San Mateo,Edison Clinic,2.0,CA,94403
394,100 S San Mateo Dr,San Mateo,Mills-Peninsula Extended Care,1.5,CA,94401
395,1601 Bayshore Hwy,Burlingame,Dyslexia Correction Center,3.0,CA,94010
396,975 Industrial Rd,San Carlos,"SleepQuest, Inc",3.5,CA,94070
397,1660 S Amphlett Blvd,San Mateo,Boston Medical Group,2.0,CA,94402
398,SFO International Terminal,San Francisco,St Mary's Medical Center,4.5,CA,94128
399,1100 Laurel St,San Carlos,Quest Diagnostics Incorporated,3.5,CA,95116
400,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
401,Palo Alto Center,Palo Alto,Palo Alto Medical Foundation,2.5,CA,94301
402,555 Castro St.,Mountain View,Kaiser Permanente Mountain View Medical Offices,3.5,CA,94041
403,225 San Antonio Rd,Mountain View,Planned Parenthood - Mountain View Health Center,3.5,CA,94040
404,605 Cowper St,Palo Alto,"Richard D Lee, MD - MDVIP",4.0,CA,94301
405,12345 El Monte Road,Los Altos Hills,Foothill College Health and Psychological Services Center,4.5,CA,94022
406,2480 Grant Rd,Mountain View,El Camino Ambulatory Surgery Center,5.0,CA,94040
407,2248 Park Blvd.,Palo Alto,Bay Area Knee Pain Treatment Center,4.0,CA,94306
408,400 Forest Ave,Palo Alto,Waverley Surgery Center,4.5,CA,94301
409,866 Campus Dr,Stanford,Vaden Health Center,3.5,CA,94305
410,10050 Bubb Rd,Cupertino,US HealthWorks Medical Group,2.5,CA,95014
411,1174 Castro St,Mountain View,LPCH at Stanford's Teen and Young Adult Clinic,5.0,CA,94040
412,3200 Middlefield Rd,Palo Alto,Palo Alto Hearing Aid Center,5.0,CA,94306
413,305 South Dr,Mountain View,Altosleep Clinic For Sleep Disorders,5.0,CA,94040
414,799 Main St,Half Moon Bay,Main Street Medical,4.5,CA,94019
415,795 Altos Oaks Dr,Los Altos,Los Altos Surgery Center,4.0,CA,94024
416,900 Miramonte Ave,Mountain View,MayView Community Health Center,2.0,CA,94040
417,877 West Fremont Avenue,Sunnyvale,Apollo Health Care Center,5.0,CA,94087
418,3635 Jefferson Ave,Redwood City,Devonshire Oaks Nursing Center,4.5,CA,94062
419,795 Willow Rd,Menlo Park,Menlo Park Division - VA Palo Alto Health Care System,4.0,CA,94025
420,730 Welch Rd,Palo Alto,Mary L Johnson Ambulatory Care Center,5.0,CA,94304
421,2485 Hospital Dr,Mountain View,Tan Connie T MD,3.0,CA,94040
422,4856 El Camino Real,Los Altos,Bay Area Hyperbarics,5.0,CA,94022
423,2500 Hospital Dr,Mountain View,Open Medicine Foundation,5.0,CA,94040
424,205 South Dr,Mountain View,Quest Diagnostics Incorporated,2.0,CA,94040
425,298 San Antonio Rd,Mountain View,RealOptions Pregnancy Medical Clinics,5.0,CA,94040
426,213 Quarry Rd,Palo Alto,Stanford Neurological Spine Disorders Clinic,5.0,CA,94305
427,573 W El Camino Real,Mountain View,"Mersedeh Eghdami, DC",4.0,CA,94040
428,795 El Camino Real,Palo Alto,Surgecenter of Palo Alto-Outpatient Surgical Facility,5.0,CA,94301
429,658 Fremont Ave,Los Altos,California Vein & Vascular Centers,1.0,CA,94024
430,321 Middlefield Rd,Menlo Park,Menlo Medical Clinic,3.5,CA,94025
431,616 University Ave,Palo Alto,Natural Health California,1.0,CA,94309
432,1002 W Fremont Ave,Sunnyvale,Idylwood Care Center,5.0,CA,94087
433,2350 W El Camino Real,Mountain View,Sutter Health Palo Alto Medical Foundation,2.5,CA,94040
434,770 Welch Road,Palo Alto,Lucile Packard Children's Hospital Stanford's Main Facility,3.0,CA,94304
435,3351 El Camino Real,Atherton,Atherton Endoscopy Center,2.5,CA,94027
436,770 Welch Road,Palo Alto,Palo Alto Endoscopy Center,3.0,CA,94304
437,299 S California Ave,Palo Alto,Healthsouth Sports Medicine & Rehab Center At Stanford,2.5,CA,94306
438,853 Middlefield Rd,Palo Alto,Labcorp,3.5,CA,94309
439,2490 Hospital Dr,Mountain View,Elite Medical Center,5.0,CA,94040
440,100 Moffett Blvd,Mountain View,Mayview Commuity Health Center,2.0,CA,94043
441,385 Forest Ave,Palo Alto,Waverley Surgery Center,3.0,CA,94301
442,681 Oak Grove Ave,Menlo Park,American Hearing Aid Center,1.0,CA,94025
443,21685 Granada Ave,Cupertino,Bauer Shepherd,1.0,CA,95014
444,1309 South Mary Avenue Suite 135,Sunnyvale,Palo Alto Medical Foundation - Sleep Center,2.5,CA,94087
445,3351  El Camino Real,Atherton,Gardner Packard Children's Health Center,2.0,CA,94027
446,795 Willow Rd,Menlo Park,Baart Programs,4.0,CA,94025
447,225 Cabrillo Hwy,Half Moon Bay,Coastside Clinic,4.5,CA,94019
448,575 Kelly St,Half Moon Bay,Purisima Family Medicine,3.5,CA,94019
449,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
450,555 Castro St.,Mountain View,Kaiser Permanente Mountain View Medical Offices,3.5,CA,94041
451,225 San Antonio Rd,Mountain View,Planned Parenthood - Mountain View Health Center,3.5,CA,94040
452,12345 El Monte Road,Los Altos Hills,Foothill College Health and Psychological Services Center,4.5,CA,94022
453,2480 Grant Rd,Mountain View,El Camino Ambulatory Surgery Center,5.0,CA,94040
454,2248 Park Blvd.,Palo Alto,Bay Area Knee Pain Treatment Center,4.0,CA,94306
455,866 Campus Dr,Stanford,Vaden Health Center,3.5,CA,94305
456,1174 Castro St,Mountain View,LPCH at Stanford's Teen and Young Adult Clinic,5.0,CA,94040
457,305 South Dr,Mountain View,Altosleep Clinic For Sleep Disorders,5.0,CA,94040
458,3200 Middlefield Rd,Palo Alto,Palo Alto Hearing Aid Center,5.0,CA,94306
459,795 Altos Oaks Dr,Los Altos,Los Altos Surgery Center,4.0,CA,94024
460,900 Miramonte Ave,Mountain View,MayView Community Health Center,2.0,CA,94040
461,2485 Hospital Dr,Mountain View,Tan Connie T MD,3.0,CA,94040
462,4856 El Camino Real,Los Altos,Bay Area Hyperbarics,5.0,CA,94022
463,2500 Hospital Dr,Mountain View,Open Medicine Foundation,5.0,CA,94040
464,205 South Dr,Mountain View,Quest Diagnostics Incorporated,2.0,CA,94040
465,658 Fremont Ave,Los Altos,California Vein & Vascular Centers,1.0,CA,94024
466,298 San Antonio Rd,Mountain View,RealOptions Pregnancy Medical Clinics,5.0,CA,94040
467,573 W El Camino Real,Mountain View,"Mersedeh Eghdami, DC",4.0,CA,94040
468,616 University Ave,Palo Alto,Natural Health California,1.0,CA,94309
469,2350 W El Camino Real,Mountain View,Sutter Health Palo Alto Medical Foundation,2.5,CA,94040
470,299 S California Ave,Palo Alto,Healthsouth Sports Medicine & Rehab Center At Stanford,2.5,CA,94306
471,2490 Hospital Dr,Mountain View,Elite Medical Center,5.0,CA,94040
472,100 Moffett Blvd,Mountain View,Mayview Commuity Health Center,2.0,CA,94043
473,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
474,900 Miramonte Ave,Mountain View,MayView Community Health Center,2.0,CA,94040
475,4856 El Camino Real,Los Altos,Bay Area Hyperbarics,5.0,CA,94022
476,2480 Grant Rd,Mountain View,El Camino Ambulatory Surgery Center,5.0,CA,94040
477,2350 W El Camino Real,Mountain View,Sutter Health Palo Alto Medical Foundation,2.5,CA,94040
478,298 San Antonio Rd,Mountain View,RealOptions Pregnancy Medical Clinics,5.0,CA,94040
479,305 South Dr,Mountain View,Altosleep Clinic For Sleep Disorders,5.0,CA,94040
480,2485 Hospital Dr,Mountain View,Tan Connie T MD,3.0,CA,94040
481,205 South Dr,Mountain View,Quest Diagnostics Incorporated,2.0,CA,94040
482,2490 Hospital Dr,Mountain View,Elite Medical Center,5.0,CA,94040
483,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
484,350 Townsend St,San Francisco,Bay Area Home Health,0.0,CA,94107
485,Mountain View Center,Mountain View,Palo Alto Medical Foundation,2.5,CA,94040
486,555 Castro St.,Mountain View,Kaiser Permanente Mountain View Medical Offices,3.5,CA,94041
487,2480 Grant Rd,Mountain View,El Camino Ambulatory Surgery Center,5.0,CA,94040
488,225 San Antonio Rd,Mountain View,Planned Parenthood - Mountain View Health Center,3.5,CA,94040
489,1174 Castro St,Mountain View,LPCH at Stanford's Teen and Young Adult Clinic,5.0,CA,94040
490,305 South Dr,Mountain View,Altosleep Clinic For Sleep Disorders,5.0,CA,94040
491,900 Miramonte Ave,Mountain View,MayView Community Health Center,2.0,CA,94040
492,2204 Grant Rd,Mountain View,LabCorp,4.0,CA,94040
493,2485 Hospital Dr,Mountain View,Tan Connie T MD,3.0,CA,94040
494,12345 El Monte Road,Los Altos Hills,Foothill College Health and Psychological Services Center,4.5,CA,94022
495,795 Altos Oaks Dr,Los Altos,Los Altos Surgery Center,4.0,CA,94024
496,573 W El Camino Real,Mountain View,"Mersedeh Eghdami, DC",4.0,CA,94040
497,2500 Hospital Dr,Mountain View,Open Medicine Foundation,5.0,CA,94040
498,205 South Dr,Mountain View,Quest Diagnostics Incorporated,2.0,CA,94040
499,2490 Hospital Dr,Mountain View,"Samuel Marcus, MD",3.5,CA,94040
500,4856 El Camino Real,Los Altos,Bay Area Hyperbarics,5.0,CA,94022
501,877 West Fremont Avenue,Sunnyvale,Apollo Health Care Center,5.0,CA,94087
502,298 San Antonio Rd,Mountain View,RealOptions Pregnancy Medical Clinics,5.0,CA,94040
503,2350 W El Camino Real,Mountain View,Sutter Health Palo Alto Medical Foundation,2.5,CA,94040
504,2490 Hospital Dr,Mountain View,Elite Medical Center,5.0,CA,94040
505,1002 W Fremont Ave,Sunnyvale,Idylwood Care Center,5.0,CA,94087
506,100 Moffett Blvd,Mountain View,Mayview Commuity Health Center,2.0,CA,94043
507,658 Fremont Ave,Los Altos,California Vein & Vascular Centers,1.0,CA,94024
508,1309 South Mary Avenue Suite 135,Sunnyvale,Palo Alto Medical Foundation - Sleep Center,2.5,CA,94087
509,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
510,2480 Grant Rd,Mountain View,El Camino Ambulatory Surgery Center,5.0,CA,94040
511,305 South Dr,Mountain View,Altosleep Clinic For Sleep Disorders,5.0,CA,94040
512,795 Altos Oaks Dr,Los Altos,Los Altos Surgery Center,4.0,CA,94024
513,555 Castro St.,Mountain View,Kaiser Permanente Mountain View Medical Offices,3.5,CA,94041
514,2204 Grant Rd,Mountain View,LabCorp,4.0,CA,94040
515,205 South Dr,Mountain View,Quest Diagnostics Incorporated,2.0,CA,94040
516,2485 Hospital Dr,Mountain View,Tan Connie T MD,3.0,CA,94040
517,2500 Hospital Dr,Mountain View,Open Medicine Foundation,5.0,CA,94040
518,2490 Hospital Dr,Mountain View,"Samuel Marcus, MD",3.5,CA,94040
519,877 West Fremont Avenue,Sunnyvale,Apollo Health Care Center,5.0,CA,94087
520,658 Fremont Ave,Los Altos,California Vein & Vascular Centers,1.0,CA,94024
521,2490 Hospital Dr,Mountain View,Elite Medical Center,5.0,CA,94040
522,10050 Bubb Rd,Cupertino,US HealthWorks Medical Group,2.5,CA,95014
523,1309 South Mary Avenue Suite 135,Sunnyvale,Palo Alto Medical Foundation - Sleep Center,2.5,CA,94087
524,Palo Alto Center,Palo Alto,Palo Alto Medical Foundation,2.5,CA,94301
525,875 Blake Wilbur Dr,Stanford,Stanford Cancer Center,4.0,CA,94305
526,605 Cowper St,Palo Alto,"Richard D Lee, MD - MDVIP",4.0,CA,94301
527,400 Forest Ave,Palo Alto,Waverley Surgery Center,4.5,CA,94301
528,450 Broadway St,Redwood City,Stanford Medicine Outpatient Center,3.0,CA,94063
529,795 Willow Rd,Menlo Park,Menlo Park Division - VA Palo Alto Health Care System,4.0,CA,94025
530,1100 Veterans Blvd,Redwood City,Kaiser Permanente Redwood City Medical Center,3.0,CA,94063
531,2248 Park Blvd.,Palo Alto,Bay Area Knee Pain Treatment Center,4.0,CA,94306
532,2907 El Camino Real,Redwood City,Planned Parenthood - Redwood City Health Center,3.5,CA,94061
533,321 Middlefield Rd,Menlo Park,Menlo Medical Clinic,3.5,CA,94025
534,866 Campus Dr,Stanford,Vaden Health Center,3.5,CA,94305
535,Stanford Speech - Language Pathology Services,Menlo Park,Lucile Packard Childrens Hospital,5.0,CA,94025
536,211 Quarry Rd,Palo Alto,"John J Jernick, MD",5.0,CA,94304
537,213 Quarry Rd,Palo Alto,Stanford Neurological Spine Disorders Clinic,5.0,CA,94305
538,730 Welch Rd,Palo Alto,Mary L Johnson Ambulatory Care Center,5.0,CA,94304
539,3351 El Camino Real,Atherton,Atherton Endoscopy Center,2.5,CA,94027
540,795 El Camino Real,Palo Alto,Surgecenter of Palo Alto-Outpatient Surgical Facility,5.0,CA,94301
541,1885 Bay Rd,East Palo Alto,Ravenswood Family Health Center,4.0,CA,94303
542,853 Middlefield Rd,Palo Alto,Labcorp,3.5,CA,94309
543,770 Welch Road,Palo Alto,Lucile Packard Children's Hospital Stanford's Main Facility,3.0,CA,94304
544,2710 Middlefield Rd,Redwood City,Fair Oaks Health Clinic,3.0,CA,94063
545,770 Welch Road,Palo Alto,Palo Alto Endoscopy Center,3.0,CA,94304
546,450 Broadway St,Redwood City,Stanford Infusion Therapy Center,4.5,CA,94063
547,681 Oak Grove Ave,Menlo Park,American Hearing Aid Center,1.0,CA,94025
548,795 Willow Rd,Menlo Park,Baart Programs,4.0,CA,94025
549,369 Main St,Redwood City,Peninsula Procedure Center,5.0,CA,94063
550,450 Broadway St,Redwood City,The Stanford Center for Sleep Sciences and Medicine,2.0,CA,94063
551,363 Main St,Redwood City,Remedy Medical Group,4.5,CA,94063
552,385 Forest Ave,Palo Alto,Waverley Surgery Center,3.0,CA,94301
553,3351  El Camino Real,Atherton,Gardner Packard Children's Health Center,2.0,CA,94027
554,299 S California Ave,Palo Alto,Healthsouth Sports Medicine & Rehab Center At Stanford,2.5,CA,94306
555,616 University Ave,Palo Alto,Natural Health California,1.0,CA,94309
556,363-C Main St,Redwood City,The Moncada Center,2.0,CA,94063
557,910 Marshall St,Redwood City,Kaiser Medical Center Birch Pharmacy,2.5,CA,94063
558,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
559,321 Middlefield Rd,Menlo Park,Menlo Medical Clinic,3.5,CA,94025
560,401 Burgess Drive,Menlo Park,Peninsula Associates,0.0,CA,94025
561,681 Oak Grove Ave,Menlo Park,American Hearing Aid Center,1.0,CA,94025
562,Stanford Speech - Language Pathology Services,Menlo Park,Lucile Packard Childrens Hospital,5.0,CA,94025
563,605 Cowper St,Palo Alto,"Richard D Lee, MD - MDVIP",4.0,CA,94301
564,211 Quarry Rd,Palo Alto,"John J Jernick, MD",5.0,CA,94304
565,770 Welch Road,Palo Alto,Lucile Packard Children's Hospital Stanford's Main Facility,3.0,CA,94304
566,795 El Camino Real,Palo Alto,Surgecenter of Palo Alto-Outpatient Surgical Facility,5.0,CA,94301
567,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
568,350 Townsend St,San Francisco,Bay Area Home Health,0.0,CA,94107
569,2907 El Camino Real,Redwood City,Planned Parenthood - Redwood City Health Center,3.5,CA,94061
570,605 Cowper St,Palo Alto,"Richard D Lee, MD - MDVIP",4.0,CA,94301
571,3351 El Camino Real,Atherton,Atherton Endoscopy Center,2.5,CA,94027
572,321 Middlefield Rd,Menlo Park,Menlo Medical Clinic,3.5,CA,94025
573,2710 Middlefield Rd,Redwood City,Fair Oaks Health Clinic,3.0,CA,94063
574,3351  El Camino Real,Atherton,Gardner Packard Children's Health Center,2.0,CA,94027
575,681 Oak Grove Ave,Menlo Park,American Hearing Aid Center,1.0,CA,94025
576,213 Quarry Rd,Palo Alto,Stanford Neurological Spine Disorders Clinic,5.0,CA,94305
577,770 Welch Road,Palo Alto,Palo Alto Endoscopy Center,3.0,CA,94304
578,770 Welch Road,Palo Alto,Lucile Packard Children's Hospital Stanford's Main Facility,3.0,CA,94304
579,795 El Camino Real,Palo Alto,Surgecenter of Palo Alto-Outpatient Surgical Facility,5.0,CA,94301
580,369 Main St,Redwood City,Peninsula Procedure Center,5.0,CA,94063
581,363 Main St,Redwood City,Remedy Medical Group,4.5,CA,94063
582,866 Campus Dr,Stanford,Vaden Health Center,3.5,CA,94305
583,2248 Park Blvd.,Palo Alto,Bay Area Knee Pain Treatment Center,4.0,CA,94306
584,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
585,866 Campus Dr,Stanford,Vaden Health Center,3.5,CA,94305
586,2248 Park Blvd.,Palo Alto,Bay Area Knee Pain Treatment Center,4.0,CA,94306
587,400 Forest Ave,Palo Alto,Waverley Surgery Center,4.5,CA,94301
588,616 University Ave,Palo Alto,Natural Health California,1.0,CA,94309
589,795 Willow Rd,Menlo Park,Menlo Park Division - VA Palo Alto Health Care System,4.0,CA,94025
590,770 Welch Road,Palo Alto,Palo Alto Endoscopy Center,3.0,CA,94304
591,321 Middlefield Rd,Menlo Park,Menlo Medical Clinic,3.5,CA,94025
592,3351 El Camino Real,Atherton,Atherton Endoscopy Center,2.5,CA,94027
593,853 Middlefield Rd,Palo Alto,Labcorp,3.5,CA,94309
594,298 San Antonio Rd,Mountain View,RealOptions Pregnancy Medical Clinics,5.0,CA,94040
595,385 Forest Ave,Palo Alto,Waverley Surgery Center,3.0,CA,94301
